,id,name,certifi
31530,w031531,"Otto,Li",Y
31531,w031532,"Willa,Wang",Y
31532,w031533,"Natalie,Wang",Y
31533,w031534,"Eric,Chu",Y
31534,w031535,"Joanna,Hsu",Y
31535,w031536,"Colin,Yang",Y
31536,w031537,"Willy,Li",Y
31537,w031538,"Andy,Chu",Y
31538,w031539,"Aileen,Wang",Y
31539,w031540,"Linnea,Shen",Y
31540,w031541,"Roy,Chang",Y
31541,w031542,"Olympia,Chang",Y
31542,w031543,"Cora,Hsu",Y
31543,w031544,"Bid,Shen",Y
31544,w031545,"Rob,Chang",Y
31545,w031546,"Dexter,Wang",Y
31546,w031547,"Ella,Chou",Y
31547,w031548,"Eli,Wu",Y
31548,w031549,"Gene,Chou",Y
31549,w031550,"Ralph,Li",Y
31550,w031551,"Adrian,Wang",Y
31551,w031552,"Kit,Chang",Y
31552,w031553,"Edward,Wu",Y
31553,w031554,"Eric,Chao",Y
31554,w031555,"Abe,Wu",Y
31555,w031556,"Nelson,Chen",Y
31556,w031557,"Millie,Chang",Y
31557,w031558,"Jessica,Wu",Y
31558,w031559,"Micky,Hsu",Y
31559,w031560,"Sal,Wang",Y
31560,w031561,"Bernard,Chang",Y
31561,w031562,"Eli,Wu",Y
31562,w031563,"Eugene,Shen",Y
31563,w031564,"Robert,Wu",Y
31564,w031565,"Jackie,Shen",Y
31565,w031566,"Doris,Wang",Y
31566,w031567,"Anna,Shen",Y
31567,w031568,"Irwin,Chen",Y
31568,w031569,"Jessica,Chao",Y
31569,w031570,"Aileen,Wang",Y
31570,w031571,"Dominic,Chu",Y
31571,w031572,"Ivy,Chen",Y
31572,w031573,"Bert,Chao",Y
31573,w031574,"Daniel,Hsu",Y
31574,w031575,"Derek,Chang",Y
31575,w031576,"Kay,Wu",Y
31576,w031577,"Wesley,Yang",Y
31577,w031578,"Christian,Shen",Y
31578,w031579,"Amy,Chang",Y
31579,w031580,"Alexis,Wang",Y
31580,w031581,"Clark,Li",Y
31581,w031582,"Bernard,Chu",Y
31582,w031583,"Derek,Chang",Y
31583,w031584,"William,Wu",Y
31584,w031585,"Glen,Chao",Y
31585,w031586,"Daphne,Shen",Y
31586,w031587,"Constant,Shen",Y
31587,w031588,"Daniel,Wang",Y
31588,w031589,"Babs,Shen",Y
31589,w031590,"Jackie,Li",Y
31590,w031591,"Gwen,Wang",Y
31591,w031592,"Katharine,Wang",Y
31592,w031593,"Otto,Li",Y
31593,w031594,"Joanna,Chen",Y
31594,w031595,"Abner,Wang",Y
31595,w031596,"Joanna,Chou",Y
31596,w031597,"Daphne,Wang",Y
31597,w031598,"Wayne,Chou",Y
31598,w031599,"Clyde,Chen",Y
31599,w031600,"Babs,Chou",Y
31600,w031601,"Allen,Wang",Y
31601,w031602,"Dave,Li",Y
31602,w031603,"Gwen,Chen",Y
31603,w031604,"Abe,Chen",Y
31604,w031605,"Olympia,Hsu",Y
31605,w031606,"Baldwin,Cheng",Y
31606,w031607,"Sal,Chen",Y
31607,w031608,"Gwen,Cheng",Y
31608,w031609,"Nahum,Hsu",Y
31609,w031610,"Robert,Wang",Y
31610,w031611,"Doug,Wu",Y
31611,w031612,"Terence,Chou",Y
31612,w031613,"Dick,Cheng",Y
31613,w031614,"Gene,Lu",Y
31614,w031615,"Bonny,Chang",Y
31615,w031616,"Carlton,Chou",Y
31616,w031617,"Napoleon,Chang",Y
31617,w031618,"Marshall,Wu",Y
31618,w031619,"Libby,Wang",Y
31619,w031620,"Libby,Shen",Y
31620,w031621,"Gillian,Yang",Y
31621,w031622,"Dave,Chou",Y
31622,w031623,"Stanley,Wang",Y
31623,w031624,"Nahum,Lu",Y
31624,w031625,"Marshall,Lu",Y
31625,w031626,"Hector,Li",Y
31626,w031627,"Edgar,Shen",Y
31627,w031628,"Katharine,Wu",Y
31628,w031629,"Abner,Chen",Y
31629,w031630,"Elsa,Li",Y
31630,w031631,"Jennifer,Wu",Y
31631,w031632,"Ella,Lu",Y
31632,w031633,"Chloe,Li",Y
31633,w031634,"Morgan,Lu",Y
31634,w031635,"Miles,Wang",Y
31635,w031636,"Daniel,Li",Y
31636,w031637,"Gillian,Yang",Y
31637,w031638,"Doris,Hsu",Y
31638,w031639,"Burt,Cheng",Y
31639,w031640,"Dominic,Wu",Y
31640,w031641,"Calvin,Chu",Y
31641,w031642,"Cyril,Li",Y
31642,w031643,"Louis,Shen",Y
31643,w031644,"Leo,Wang",Y
31644,w031645,"Libby,Lu",Y
31645,w031646,"Dennis,Hsu",Y
31646,w031647,"Natalie,Chang",Y
31647,w031648,"Ivy,Wu",Y
31648,w031649,"Rob,Chou",Y
31649,w031650,"Rob,Shen",Y
31650,w031651,"Ross,Wu",Y
31651,w031652,"Kay,Li",Y
31652,w031653,"Gillian,Chou",Y
31653,w031654,"Gideon,Chou",Y
31654,w031655,"Kirk,Chang",Y
31655,w031656,"Bernard,Hsu",Y
31656,w031657,"Helen,Cheng",Y
31657,w031658,"Kristen,Chou",Y
31658,w031659,"Wayne,Chou",Y
31659,w031660,"Olympia,Li",Y
31660,w031661,"Caesar,Wang",Y
31661,w031662,"Dick,Chu",Y
31662,w031663,"Mia,Shen",Y
31663,w031664,"Miles,Chen",Y
31664,w031665,"Eric,Wu",Y
31665,w031666,"Candice,Chang",Y
31666,w031667,"Hector,Wang",Y
31667,w031668,"Adrian,Chao",Y
31668,w031669,"Ralph,Wu",Y
31669,w031670,"Russell,Chou",Y
31670,w031671,"Doris,Cheng",Y
31671,w031672,"Eugene,Chang",Y
31672,w031673,"Edward,Wu",Y
31673,w031674,"Allen,Lu",Y
31674,w031675,"Dave,Chu",Y
31675,w031676,"Dottie,Chu",Y
31676,w031677,"Clive,Wu",Y
31677,w031678,"Leo,Wu",Y
31678,w031679,"Millie,Shen",Y
31679,w031680,"Eleanora,Chao",Y
31680,w031681,"Baldwin,Wang",Y
31681,w031682,"Hector,Yang",Y
31682,w031683,"Alanna,Chen",Y
31683,w031684,"Maud,Cheng",Y
31684,w031685,"Carmen,Wu",Y
31685,w031686,"Barnaby,Chou",Y
31686,w031687,"Dexter,Chao",Y
31687,w031688,"Sue,Cheng",Y
31688,w031689,"Dave,Shen",Y
31689,w031690,"Burt,Wang",Y
31690,w031691,"Kit,Li",Y
31691,w031692,"Abraham,Hsu",Y
31692,w031693,"Hugh,Chen",Y
31693,w031694,"Ella,Hsu",Y
31694,w031695,"Ed,Chen",Y
31695,w031696,"Caesar,Li",Y
31696,w031697,"Clark,Shen",Y
31697,w031698,"Doris,Wang",Y
31698,w031699,"Don,Yang",Y
31699,w031700,"Roy,Wu",Y
31700,w031701,"Clive,Chou",Y
31701,w031702,"Sophia,Shen",Y
31702,w031703,"Danny,Shen",Y
31703,w031704,"Alexis,Wang",Y
31704,w031705,"Joshua,Shen",Y
31705,w031706,"Chloe,Lu",Y
31706,w031707,"Amy,Wang",Y
31707,w031708,"Andy,Wu",Y
31708,w031709,"Abe,Cheng",Y
31709,w031710,"Dermot,Cheng",Y
31710,w031711,"Katharine,Chu",Y
31711,w031712,"Dermot,Shen",Y
31712,w031713,"Abner,Li",Y
31713,w031714,"Nahum,Chou",Y
31714,w031715,"Morgan,Wang",Y
31715,w031716,"Cliff,Chao",Y
31716,w031717,"Christian,Chang",Y
31717,w031718,"Ira,Hsu",Y
31718,w031719,"Clarence,Chao",Y
31719,w031720,"Elsa,Chen",Y
31720,w031721,"Cliff,Hsu",Y
31721,w031722,"Brian,Yang",Y
31722,w031723,"Penny,Chang",Y
31723,w031724,"Laban,Wang",Y
31724,w031725,"Dottie,Chen",Y
31725,w031726,"Ed,Wu",Y
31726,w031727,"Elsa,Li",Y
31727,w031728,"Bryan,Chang",Y
31728,w031729,"Craig,Wu",Y
31729,w031730,"Helen,Hsu",Y
31730,w031731,"Clive,Li",Y
31731,w031732,"Jennifer,Chen",Y
31732,w031733,"Katharine,Chu",Y
31733,w031734,"Edna,Chang",Y
31734,w031735,"Tricia,Wang",Y
31735,w031736,"Christian,Cheng",Y
31736,w031737,"Colin,Cheng",Y
31737,w031738,"Burt,Chang",Y
31738,w031739,"Deb,Lu",Y
31739,w031740,"Stanley,Wu",Y
31740,w031741,"Olympia,Shen",Y
31741,w031742,"Gwen,Chang",Y
31742,w031743,"Max,Chou",Y
31743,w031744,"Errol,Chou",Y
31744,w031745,"Helen,Li",Y
31745,w031746,"Dave,Chang",Y
31746,w031747,"Millie,Chao",Y
31747,w031748,"Linnea,Wang",Y
31748,w031749,"Wayne,Chao",Y
31749,w031750,"Olympia,Chou",Y
31750,w031751,"Randy,Cheng",Y
31751,w031752,"Maria,Chou",Y
31752,w031753,"Cleo,Chao",Y
31753,w031754,"Bert,Chen",Y
31754,w031755,"Terence,Wu",Y
31755,w031756,"Maria,Chu",Y
31756,w031757,"Nancy,Hsu",Y
31757,w031758,"Adolf,Chou",Y
31758,w031759,"Clarence,Cheng",Y
31759,w031760,"Darren,Wang",Y
31760,w031761,"Sal,Hsu",Y
31761,w031762,"Larry,Wu",Y
31762,w031763,"Randy,Hsu",Y
31763,w031764,"Baldwin,Chang",Y
31764,w031765,"Tricia,Lu",Y
31765,w031766,"Dan,Cheng",Y
31766,w031767,"Joanna,Wu",Y
31767,w031768,"Cora,Wu",Y
31768,w031769,"Mia,Chang",Y
31769,w031770,"Errol,Yang",Y
31770,w031771,"Marshall,Cheng",Y
31771,w031772,"Aileen,Chen",Y
31772,w031773,"Irwin,Li",Y
31773,w031774,"Nelson,Hsu",Y
31774,w031775,"Jessica,Chou",Y
31775,w031776,"Lou,Shen",Y
31776,w031777,"Russell,Wu",Y
31777,w031778,"Dominic,Chou",Y
31778,w031779,"Carmen,Wang",Y
31779,w031780,"Bob,Li",Y
31780,w031781,"Sue,Cheng",Y
31781,w031782,"Nova,Shen",Y
31782,w031783,"Baldwin,Hsu",Y
31783,w031784,"Adrian,Yang",Y
31784,w031785,"Charles,Wu",Y
31785,w031786,"Jessica,Wang",Y
31786,w031787,"Rick,Chou",Y
31787,w031788,"Eliot,Wang",Y
31788,w031789,"Randy,Chao",Y
31789,w031790,"Abel,Wang",Y
31790,w031791,"Abner,Wang",Y
31791,w031792,"Adolf,Hsu",Y
31792,w031793,"Edgar,Shen",Y
31793,w031794,"Gideon,Wu",Y
31794,w031795,"Dexter,Shen",Y
31795,w031796,"Wesley,Yang",Y
31796,w031797,"Eliot,Li",Y
31797,w031798,"Bert,Li",Y
31798,w031799,"Clark,Wang",Y
31799,w031800,"Napoleon,Chu",Y
31800,w031801,"Miles,Li",Y
31801,w031802,"Dave,Chen",Y
31802,w031803,"Willy,Wu",Y
31803,w031804,"Candice,Chang",Y
31804,w031805,"Dwight,Chou",Y
31805,w031806,"Roy,Hsu",Y
31806,w031807,"Ralph,Chen",Y
31807,w031808,"Bert,Chu",Y
31808,w031809,"Jed,Chen",Y
31809,w031810,"Allen,Wang",Y
31810,w031811,"Allen,Wu",Y
31811,w031812,"Hugh,Chou",Y
31812,w031813,"Sue,Wu",Y
31813,w031814,"Bruce,Chen",Y
31814,w031815,"Nahum,Wu",Y
31815,w031816,"Caesar,Wu",Y
31816,w031817,"Bryan,Chen",Y
31817,w031818,"Edith,Chou",Y
31818,w031819,"Cliff,Yang",Y
31819,w031820,"Irwin,Chu",Y
31820,w031821,"Darren,Chou",Y
31821,w031822,"Baldwin,Hsu",Y
31822,w031823,"Freda,Chou",Y
31823,w031824,"Tricia,Wu",Y
31824,w031825,"Doug,Chen",Y
31825,w031826,"Roy,Chao",Y
31826,w031827,"Gideon,Wu",Y
31827,w031828,"Laban,Chao",Y
31828,w031829,"Babs,Li",Y
31829,w031830,"Ralph,Cheng",Y
31830,w031831,"Bradford,Li",Y
31831,w031832,"Nelson,Chou",Y
31832,w031833,"Colin,Chou",Y
31833,w031834,"Libby,Chang",Y
31834,w031835,"Charles,Cheng",Y
31835,w031836,"Kent,Shen",Y
31836,w031837,"Constant,Hsu",Y
31837,w031838,"Bernard,Shen",Y
31838,w031839,"Abner,Chen",Y
31839,w031840,"Emma,Chen",Y
31840,w031841,"Craig,Hsu",Y
31841,w031842,"Doris,Chen",Y
31842,w031843,"Sophia,Wu",Y
31843,w031844,"Clive,Cheng",Y
31844,w031845,"Theo,Shen",Y
31845,w031846,"Derek,Chou",Y
31846,w031847,"Jessica,Shen",Y
31847,w031848,"Dwight,Wang",Y
31848,w031849,"Gene,Wang",Y
31849,w031850,"Deb,Li",Y
31850,w031851,"Clark,Wang",Y
31851,w031852,"Irwin,Shen",Y
31852,w031853,"Dexter,Chao",Y
31853,w031854,"Bob,Yang",Y
31854,w031855,"Errol,Wang",Y
31855,w031856,"Don,Wang",Y
31856,w031857,"Rob,Li",Y
31857,w031858,"Craig,Chen",Y
31858,w031859,"Trudie,Hsu",Y
31859,w031860,"Baldwin,Shen",Y
31860,w031861,"Nelson,Chou",Y
31861,w031862,"Christian,Yang",Y
31862,w031863,"Anna,Cheng",Y
31863,w031864,"Sue,Lu",Y
31864,w031865,"Elaine,Shen",Y
31865,w031866,"Chloe,Yang",Y
31866,w031867,"Stanley,Yang",Y
31867,w031868,"Larry,Chen",Y
31868,w031869,"Freda,Shen",Y
31869,w031870,"Darren,Wang",Y
31870,w031871,"Bernard,Wang",Y
31871,w031872,"Russell,Chou",Y
31872,w031873,"Kirk,Wang",Y
31873,w031874,"Tricia,Chao",Y
31874,w031875,"Candice,Wu",Y
31875,w031876,"Sal,Shen",Y
31876,w031877,"Ralph,Chou",Y
31877,w031878,"Edith,Chen",Y
31878,w031879,"Otto,Chang",Y
31879,w031880,"Constant,Chou",Y
31880,w031881,"Marshall,Yang",Y
31881,w031882,"Russell,Li",Y
31882,w031883,"Max,Cheng",Y
31883,w031884,"Clive,Yang",Y
31884,w031885,"Ira,Chou",Y
31885,w031886,"Ella,Chu",Y
31886,w031887,"Brian,Chou",Y
31887,w031888,"Babs,Shen",Y
31888,w031889,"Wayne,Chao",Y
31889,w031890,"Bobby,Wu",Y
31890,w031891,"Deb,Lu",Y
31891,w031892,"Willa,Wang",Y
31892,w031893,"Eugene,Li",Y
31893,w031894,"Chloe,Wu",Y
31894,w031895,"George,Shen",Y
31895,w031896,"Stanley,Shen",Y
31896,w031897,"Gene,Lu",Y
31897,w031898,"Joanna,Chou",Y
31898,w031899,"Lou,Wang",Y
31899,w031900,"Millie,Chen",Y
31900,w031901,"Andy,Chou",Y
31901,w031902,"Bonny,Chao",Y
31902,w031903,"Laban,Chen",Y
31903,w031904,"Abraham,Wang",Y
31904,w031905,"Eric,Wu",Y
31905,w031906,"Micky,Wu",Y
31906,w031907,"Laban,Li",Y
31907,w031908,"Nelson,Chou",Y
31908,w031909,"Lou,Chen",Y
31909,w031910,"Doris,Chou",Y
31910,w031911,"Craig,Yang",Y
31911,w031912,"Rob,Chang",Y
31912,w031913,"Louis,Wang",Y
31913,w031914,"Flo,Wang",Y
31914,w031915,"Ivy,Shen",Y
31915,w031916,"Joanna,Wang",Y
31916,w031917,"Roy,Wu",Y
31917,w031918,"Danny,Li",Y
31918,w031919,"Donna,Wang",Y
31919,w031920,"Nova,Chang",Y
31920,w031921,"Abraham,Chou",Y
31921,w031922,"Basil,Chu",Y
31922,w031923,"Dwight,Hsu",Y
31923,w031924,"Cora,Li",Y
31924,w031925,"Jackie,Li",Y
31925,w031926,"Millie,Chou",Y
31926,w031927,"Chloe,Cheng",Y
31927,w031928,"Marshall,Chu",Y
31928,w031929,"Olive,Chao",Y
31929,w031930,"Burt,Chao",Y
31930,w031931,"Wayne,Chang",Y
31931,w031932,"Carlton,Chou",Y
31932,w031933,"Dottie,Chang",Y
31933,w031934,"Nancy,Yang",Y
31934,w031935,"Freda,Wu",Y
31935,w031936,"Dominic,Chao",Y
31936,w031937,"Alden,Shen",Y
31937,w031938,"Olympia,Wang",Y
31938,w031939,"Maud,Yang",Y
31939,w031940,"Dwight,Chen",Y
31940,w031941,"Wesley,Chang",Y
31941,w031942,"Helen,Li",Y
31942,w031943,"Cleo,Chu",Y
31943,w031944,"Larry,Wu",Y
31944,w031945,"Kathy,Wu",Y
31945,w031946,"Jennifer,Hsu",Y
31946,w031947,"Clyde,Hsu",Y
31947,w031948,"Dan,Chen",Y
31948,w031949,"Nova,Wang",Y
31949,w031950,"Allen,Chou",Y
31950,w031951,"Jessica,Shen",Y
31951,w031952,"Gillian,Wu",Y
31952,w031953,"Chloe,Chou",Y
31953,w031954,"Glen,Shen",Y
31954,w031955,"Micky,Hsu",Y
31955,w031956,"William,Shen",Y
31956,w031957,"Abe,Hsu",Y
31957,w031958,"Nova,Wang",Y
31958,w031959,"Daniel,Yang",Y
31959,w031960,"Clarence,Wang",Y
31960,w031961,"Bradford,Cheng",Y
31961,w031962,"Hector,Li",Y
31962,w031963,"Skylar,Shen",Y
31963,w031964,"Bobby,Shen",Y
31964,w031965,"Will,Chen",Y
31965,w031966,"Calvin,Wang",Y
31966,w031967,"Maria,Chou",Y
31967,w031968,"Bernard,Shen",Y
31968,w031969,"Joanna,Hsu",Y
31969,w031970,"Olive,Chou",Y
31970,w031971,"Bryan,Shen",Y
31971,w031972,"Emma,Chou",Y
31972,w031973,"Bruce,Chang",Y
31973,w031974,"Cliff,Shen",Y
31974,w031975,"Calvin,Chu",Y
31975,w031976,"Chloe,Shen",Y
31976,w031977,"Jeremy,Lu",Y
31977,w031978,"Daphne,Shen",Y
31978,w031979,"Errol,Chao",Y
31979,w031980,"Abner,Chou",Y
31980,w031981,"Adolf,Chao",Y
31981,w031982,"Tricia,Hsu",Y
31982,w031983,"Doris,Cheng",Y
31983,w031984,"Marshall,Wu",Y
31984,w031985,"Ralph,Chao",Y
31985,w031986,"Charles,Chang",Y
31986,w031987,"George,Chang",Y
31987,w031988,"Dave,Wu",Y
31988,w031989,"Olive,Wang",Y
31989,w031990,"Bert,Lu",Y
31990,w031991,"Abe,Li",Y
31991,w031992,"Katharine,Chen",Y
31992,w031993,"Olive,Chou",Y
31993,w031994,"Colin,Wu",Y
31994,w031995,"Craig,Cheng",Y
31995,w031996,"Bernard,Chou",Y
31996,w031997,"Bobby,Wu",Y
31997,w031998,"Nelson,Chou",Y
31998,w031999,"Sue,Wu",Y
31999,w032000,"Stanley,Hsu",Y
32000,w032001,"Dermot,Shen",Y
32001,w032002,"Jed,Wu",Y
32002,w032003,"Linnea,Wang",Y
32003,w032004,"Emma,Chang",Y
32004,w032005,"Edna,Cheng",Y
32005,w032006,"Millie,Cheng",Y
32006,w032007,"Sophia,Chou",Y
32007,w032008,"Deb,Yang",Y
32008,w032009,"Napoleon,Wu",Y
32009,w032010,"Libby,Chao",Y
32010,w032011,"Elaine,Lu",Y
32011,w032012,"Andy,Chen",Y
32012,w032013,"Edith,Lu",Y
32013,w032014,"Bryan,Hsu",Y
32014,w032015,"Stanley,Shen",Y
32015,w032016,"Otto,Shen",Y
32016,w032017,"William,Wu",Y
32017,w032018,"Ed,Chang",Y
32018,w032019,"Eugene,Chang",Y
32019,w032020,"Candice,Chen",Y
32020,w032021,"Doris,Chang",Y
32021,w032022,"Millie,Hsu",Y
32022,w032023,"Lou,Chao",Y
32023,w032024,"Brian,Chao",Y
32024,w032025,"Gillian,Lu",Y
32025,w032026,"Jackie,Hsu",Y
32026,w032027,"Gideon,Chou",Y
32027,w032028,"Morgan,Chao",Y
32028,w032029,"Nova,Hsu",Y
32029,w032030,"Kent,Wang",Y
32030,w032031,"Amy,Yang",Y
32031,w032032,"Cora,Lu",Y
32032,w032033,"Elva,Chang",Y
32033,w032034,"George,Wang",Y
32034,w032035,"Jackie,Li",Y
32035,w032036,"Louis,Chang",Y
32036,w032037,"Chloe,Cheng",Y
32037,w032038,"Babs,Chou",Y
32038,w032039,"Sue,Chang",Y
32039,w032040,"Daphne,Wu",Y
32040,w032041,"Edward,Chao",Y
32041,w032042,"Bid,Wu",Y
32042,w032043,"Gene,Wu",Y
32043,w032044,"Caesar,Li",Y
32044,w032045,"Bryan,Wu",Y
32045,w032046,"Bruce,Chang",Y
32046,w032047,"Stanley,Shen",Y
32047,w032048,"Charles,Chang",Y
32048,w032049,"Carlton,Chao",Y
32049,w032050,"Eric,Wang",Y
32050,w032051,"Dominic,Chang",Y
32051,w032052,"Cora,Chou",Y
32052,w032053,"Hugh,Chang",Y
32053,w032054,"Kay,Li",Y
32054,w032055,"Mia,Chu",Y
32055,w032056,"Dwight,Chao",Y
32056,w032057,"Stanley,Li",Y
32057,w032058,"Anna,Wang",Y
32058,w032059,"Hector,Wang",Y
32059,w032060,"Eliot,Wang",Y
32060,w032061,"Jennifer,Chen",Y
32061,w032062,"Eugene,Wang",Y
32062,w032063,"Flo,Hsu",Y
32063,w032064,"Sal,Wang",Y
32064,w032065,"Jed,Wu",Y
32065,w032066,"Otto,Li",Y
32066,w032067,"Bobby,Chou",Y
32067,w032068,"Craig,Shen",Y
32068,w032069,"Edward,Cheng",Y
32069,w032070,"Doug,Lu",Y
32070,w032071,"Abner,Chou",Y
32071,w032072,"Kit,Chen",Y
32072,w032073,"Chris,Chou",Y
32073,w032074,"Gideon,Chou",Y
32074,w032075,"Ralph,Lu",Y
32075,w032076,"Dominic,Chou",Y
32076,w032077,"Errol,Wang",Y
32077,w032078,"Allen,Wu",Y
32078,w032079,"Larry,Li",Y
32079,w032080,"Jessica,Chen",Y
32080,w032081,"Elva,Cheng",Y
32081,w032082,"Abe,Shen",Y
32082,w032083,"Eli,Shen",Y
32083,w032084,"Eli,Li",Y
32084,w032085,"Clark,Cheng",Y
32085,w032086,"Otto,Wang",Y
32086,w032087,"Doug,Chou",Y
32087,w032088,"Jed,Chou",Y
32088,w032089,"Cyril,Wu",Y
32089,w032090,"Kay,Wu",Y
32090,w032091,"Maria,Lu",Y
32091,w032092,"Marshall,Wang",Y
32092,w032093,"Calvin,Chang",Y
32093,w032094,"Charles,Shen",Y
32094,w032095,"Dirk,Wu",Y
32095,w032096,"Hugh,Li",Y
32096,w032097,"Burt,Chen",Y
32097,w032098,"Nelson,Chou",Y
32098,w032099,"George,Lu",Y
32099,w032100,"Burt,Li",Y
32100,w032101,"Willy,Chou",Y
32101,w032102,"Babs,Chou",Y
32102,w032103,"Dexter,Wang",Y
32103,w032104,"Dennis,Wu",Y
32104,w032105,"Colin,Wang",Y
32105,w032106,"Burt,Chou",Y
32106,w032107,"Van,Cheng",Y
32107,w032108,"Edith,Chou",Y
32108,w032109,"Nell,Yang",Y
32109,w032110,"Dennis,Chang",Y
32110,w032111,"Kay,Chang",Y
32111,w032112,"Kathy,Wu",Y
32112,w032113,"Rob,Wu",Y
32113,w032114,"Basil,Wu",Y
32114,w032115,"Sal,Hsu",Y
32115,w032116,"Bob,Shen",Y
32116,w032117,"Eleanora,Chang",Y
32117,w032118,"Helen,Wu",Y
32118,w032119,"Daphne,Wang",Y
32119,w032120,"Abner,Cheng",Y
32120,w032121,"Willa,Li",Y
32121,w032122,"Lou,Chang",Y
32122,w032123,"Hector,Chang",Y
32123,w032124,"Lou,Chang",Y
32124,w032125,"Edgar,Shen",Y
32125,w032126,"Maria,Wang",Y
32126,w032127,"Natalie,Wang",Y
32127,w032128,"Gideon,Chou",Y
32128,w032129,"Glen,Chou",Y
32129,w032130,"Bert,Wang",Y
32130,w032131,"Wayne,Wu",Y
32131,w032132,"Otto,Chao",Y
32132,w032133,"Kristen,Wu",Y
32133,w032134,"Charles,Chen",Y
32134,w032135,"Craig,Shen",Y
32135,w032136,"Katharine,Shen",Y
32136,w032137,"Nell,Chen",Y
32137,w032138,"Micky,Wu",Y
32138,w032139,"Lou,Chen",Y
32139,w032140,"Dottie,Wang",Y
32140,w032141,"Bradford,Cheng",Y
32141,w032142,"Elaine,Chou",Y
32142,w032143,"Abner,Chu",Y
32143,w032144,"Flo,Li",Y
32144,w032145,"Abe,Chang",Y
32145,w032146,"Ralph,Li",Y
32146,w032147,"Christian,Wu",Y
32147,w032148,"Olympia,Wu",Y
32148,w032149,"Alden,Chang",Y
32149,w032150,"Skylar,Chu",Y
32150,w032151,"Ira,Wang",Y
32151,w032152,"Clarence,Chao",Y
32152,w032153,"Amy,Chen",Y
32153,w032154,"Steve,Chu",Y
32154,w032155,"Cyril,Wang",Y
32155,w032156,"Ivy,Wu",Y
32156,w032157,"Steve,Lu",Y
32157,w032158,"Amy,Chen",Y
32158,w032159,"Abner,Chao",Y
32159,w032160,"Larry,Wang",Y
32160,w032161,"Freda,Chou",Y
32161,w032162,"Will,Chou",Y
32162,w032163,"Kathy,Hsu",Y
32163,w032164,"Joshua,Chu",Y
32164,w032165,"Jed,Chao",Y
32165,w032166,"Dwight,Lu",Y
32166,w032167,"Alden,Chou",Y
32167,w032168,"Daniel,Yang",Y
32168,w032169,"Ivy,Wu",Y
32169,w032170,"Sophia,Wang",Y
32170,w032171,"Barnaby,Li",Y
32171,w032172,"Andy,Chou",Y
32172,w032173,"Christine,Wang",Y
32173,w032174,"Dave,Wu",Y
32174,w032175,"Skylar,Cheng",Y
32175,w032176,"Christine,Chou",Y
32176,w032177,"Barnaby,Shen",Y
32177,w032178,"Libby,Wu",Y
32178,w032179,"Nancy,Chao",Y
32179,w032180,"Will,Chou",Y
32180,w032181,"Doug,Yang",Y
32181,w032182,"Joshua,Yang",Y
32182,w032183,"Linnea,Hsu",Y
32183,w032184,"Bruce,Chu",Y
32184,w032185,"Kay,Yang",Y
32185,w032186,"Tricia,Chang",Y
32186,w032187,"Bob,Wang",Y
32187,w032188,"Ross,Hsu",Y
32188,w032189,"Edna,Chang",Y
32189,w032190,"Hugh,Shen",Y
32190,w032191,"Dominic,Hsu",Y
32191,w032192,"Dominic,Wu",Y
32192,w032193,"Gene,Shen",Y
32193,w032194,"Gideon,Lu",Y
32194,w032195,"Dexter,Chao",Y
32195,w032196,"Gene,Chen",Y
32196,w032197,"Marshall,Chen",Y
32197,w032198,"Kit,Wang",Y
32198,w032199,"Reese,Wu",Y
32199,w032200,"Dirk,Chao",Y
32200,w032201,"Barnaby,Wang",Y
32201,w032202,"Ralph,Chang",Y
32202,w032203,"Nell,Chang",Y
32203,w032204,"Lou,Chou",Y
32204,w032205,"Maud,Chen",Y
32205,w032206,"Deb,Hsu",Y
32206,w032207,"Steve,Chou",Y
32207,w032208,"Allen,Shen",Y
32208,w032209,"Abraham,Wu",Y
32209,w032210,"Clark,Chao",Y
32210,w032211,"Joe,Wang",Y
32211,w032212,"Helen,Chao",Y
32212,w032213,"Mia,Wang",Y
32213,w032214,"Roy,Wu",Y
32214,w032215,"Doug,Chou",Y
32215,w032216,"Sal,Wang",Y
32216,w032217,"Elsa,Lu",Y
32217,w032218,"Daniel,Chou",Y
32218,w032219,"Dexter,Yang",Y
32219,w032220,"Dick,Wu",Y
32220,w032221,"Dwight,Yang",Y
32221,w032222,"Sue,Chou",Y
32222,w032223,"Elva,Chou",Y
32223,w032224,"Ralph,Shen",Y
32224,w032225,"Amy,Shen",Y
32225,w032226,"Craig,Chao",Y
32226,w032227,"Theo,Chen",Y
32227,w032228,"Derek,Wu",Y
32228,w032229,"Daphne,Wang",Y
32229,w032230,"Doris,Hsu",Y
32230,w032231,"Penny,Wu",Y
32231,w032232,"Abe,Chen",Y
32232,w032233,"Hugh,Hsu",Y
32233,w032234,"Clive,Chang",Y
32234,w032235,"Alden,Shen",Y
32235,w032236,"Eleanora,Chou",Y
32236,w032237,"Adrian,Chang",Y
32237,w032238,"Wayne,Shen",Y
32238,w032239,"Rob,Wang",Y
32239,w032240,"Cyril,Chang",Y
32240,w032241,"Edith,Shen",Y
32241,w032242,"Nova,Hsu",Y
32242,w032243,"Laban,Chou",Y
32243,w032244,"Eleanora,Chang",Y
32244,w032245,"Christian,Yang",Y
32245,w032246,"Abner,Yang",Y
32246,w032247,"Calvin,Chao",Y
32247,w032248,"Don,Wu",Y
